filename, repetitions, num_primitive
../lattice_files/pyro_1_1_17x8,4,-4b-4,8,-12b0,4,-4b1.json 1, 17
../lattice_files/pyro_1_4_4x-12,-8,-12b4,0,4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_17x-4,-12,-8b12,-8,4b-4,4,0b1.json 2, 17
../lattice_files/pyro_1_1_18x-4,-8,-12b8,-12,-20b-4,4,8b1.json 1, 18
../lattice_files/pyro_1_1_21x-4,-8,4b4,-8,-12b0,-4,-4b1.json 1, 21
../lattice_files/pyro_1_1_16x12,12,8b-16,-20,4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_21x-12,-8,-4b28,52,24b-4,-8,-4b1.json 1, 21
../lattice_files/pyro_1_2_10x-4,-12,-16b4,-4,-8b0,-4,-4b1.json 1, 20
../lattice_files/pyro_1_1_15x4,-4,8b20,24,44b-4,-4,-8b1.json 3, 15
../lattice_files/pyro_1_1_18x-4,4,8b12,8,20b4,4,8b1.json 2, 18
../lattice_files/pyro_1_1_13x-4,-8,-12b4,-16,-20b0,-4,-4b1.json 1, 13
../lattice_files/pyro_1_1_17x-8,-12,-4b4,-8,12b0,-4,4b1.json 2, 17
../lattice_files/pyro_1_2_12x4,-16,4b8,32,0b-4,-12,0b1.json 12, 24
../lattice_files/pyro_1_1_14x-12,0,-4b4,8,-4b4,4,0b1.json 1, 14
../lattice_files/pyro_1_1_12x8,8,8b-12,-16,4b-4,-4,0b1.json 2, 12
../lattice_files/pyro_1_1_14x12,4,0b16,20,4b-4,-4,0b1.json 2, 14
../lattice_files/pyro_1_1_12x-8,4,-4b24,20,4b-4,-4,0b1.json 2, 12
../lattice_files/pyro_1_2_12x-4,-4,16b4,-4,0b0,4,-4b1.json 16, 24
../lattice_files/pyro_1_1_16x-12,-12,-8b28,16,12b8,4,4b1.json 1, 16
../lattice_files/pyro_1_1_13x-4,-12,0b-8,4,-12b4,0,4b1.json 1, 13
../lattice_files/pyro_1_1_18x8,-4,-4b44,52,8b-20,-24,-4b1.json 1, 18
../lattice_files/pyro_1_1_16x12,8,4b-20,-12,8b8,4,-4b1.json 1, 16
../lattice_files/pyro_1_1_16x12,8,12b-8,4,-12b-4,0,-4b1.json 1, 16
../lattice_files/pyro_1_2_10x4,12,16b4,-8,-12b0,4,4b1.json 1, 20
../lattice_files/pyro_1_1_13x12,0,4b4,8,-4b4,4,0b1.json 1, 13
../lattice_files/pyro_1_1_15x-12,8,4b-20,-12,-32b8,4,12b1.json 7, 15
../lattice_files/pyro_1_1_20x12,4,0b28,24,4b-4,-4,0b1.json 2, 20
../lattice_files/pyro_1_1_16x-8,-12,-12b4,24,20b0,-4,-4b1.json 2, 16
../lattice_files/pyro_1_1_16x-12,-4,0b-16,-20,4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_13x4,0,12b8,12,-4b-4,-4,0b1.json 2, 13
../lattice_files/pyro_1_2_12x32,12,-4b-8,-4,-4b-4,0,4b1.json 21, 24
../lattice_files/pyro_1_1_15x-8,-4,4b-4,20,-24b0,-4,4b1.json 5, 15
../lattice_files/pyro_1_2_12x0,20,4b-8,-32,0b4,12,0b1.json 8, 24
../lattice_files/pyro_1_2_12x-20,0,-4b-4,-8,-4b8,4,4b1.json 9, 24
../lattice_files/pyro_1_1_12x-12,-8,-4b-20,-16,4b-4,-4,0b1.json 4, 12
../lattice_files/pyro_1_1_16x12,8,12b-12,4,-16b-4,0,-4b1.json 3, 16
../lattice_files/pyro_1_1_13x-4,0,-12b-8,12,-20b4,-4,8b1.json 1, 13
../lattice_files/pyro_1_1_17x12,4,16b-32,-4,-28b4,0,4b1.json 2, 17
../lattice_files/pyro_1_1_18x-4,8,12b-8,-12,-20b4,4,8b1.json 1, 18
../lattice_files/pyro_1_1_24x0,-4,12b-4,36,-40b0,-4,4b1.json 2, 24
../lattice_files/pyro_1_1_16x12,4,0b8,12,-4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_21x8,-16,0b-28,12,-16b8,-4,4b1.json 1, 21
../lattice_files/pyro_1_1_18x-16,-12,-4b12,20,8b-4,-8,-4b1.json 1, 18
../lattice_files/pyro_1_2_12x-4,16,-4b8,-16,0b-4,4,0b1.json 12, 24
../lattice_files/pyro_1_1_21x4,-12,-8b-24,-52,-28b4,8,4b1.json 1, 21
../lattice_files/pyro_1_2_12x20,0,4b-16,8,0b4,-4,0b1.json 9, 24
../lattice_files/pyro_1_2_10x8,-4,-4b4,8,4b-4,-4,0b1.json 2, 20
../lattice_files/pyro_1_1_16x4,4,16b-16,-20,-36b4,4,8b1.json 1, 16
../lattice_files/pyro_1_1_24x-16,-12,-12b-68,-56,-12b24,20,4b1.json 2, 24
../lattice_files/pyro_1_2_10x12,4,0b12,8,-4b-4,-4,0b1.json 1, 20
../lattice_files/pyro_1_1_15x4,8,12b-12,8,20b4,-4,-8b1.json 5, 15
../lattice_files/pyro_1_1_16x8,12,12b12,32,20b4,12,8b1.json 1, 16
../lattice_files/pyro_1_1_12x8,-4,4b-16,-20,4b4,4,0b1.json 4, 12
../lattice_files/pyro_1_1_16x12,8,4b12,20,8b4,8,4b1.json 1, 16
../lattice_files/pyro_1_4_4x4,-8,4b0,-4,4b-4,-4,0b1.json 1, 16
../lattice_files/pyro_1_1_14x0,4,12b-12,-4,8b4,0,-4b1.json 2, 14
../lattice_files/pyro_1_1_16x8,12,4b8,-4,12b4,0,4b1.json 2, 16
../lattice_files/pyro_1_1_15x12,4,8b20,-24,-4b-4,4,0b1.json 5, 15
../lattice_files/pyro_1_1_12x-4,-8,4b-20,-16,4b-4,-4,0b1.json 4, 12
../lattice_files/pyro_1_1_16x0,-4,12b-4,16,-20b0,-4,4b1.json 1, 16
../lattice_files/pyro_1_4_4x0,-4,-12b-4,0,4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_17x-4,-8,4b-8,4,12b-4,0,4b1.json 1, 17
../lattice_files/pyro_1_1_15x4,-8,-4b12,16,4b4,4,0b1.json 2, 15
../lattice_files/pyro_1_1_16x4,12,0b24,20,4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_14x4,0,12b-20,-4,-16b-4,0,-4b1.json 2, 14
../lattice_files/pyro_1_1_17x8,-4,12b28,-4,24b4,0,4b1.json 1, 17
../lattice_files/pyro_1_1_17x4,16,12b-8,-12,-20b-4,-4,-8b1.json 1, 17
../lattice_files/pyro_1_1_20x16,12,12b60,28,32b-8,-4,-4b1.json 3, 20
../lattice_files/pyro_1_1_16x12,16,12b-4,-20,-16b0,-4,-4b1.json 3, 16
../lattice_files/pyro_1_1_24x0,-4,12b4,40,-36b0,4,-4b1.json 1, 24
../lattice_files/pyro_1_1_20x12,4,16b24,-4,28b4,0,4b1.json 2, 20
../lattice_files/pyro_1_1_15x8,-4,4b4,24,-20b0,-4,4b1.json 11, 15
../lattice_files/pyro_1_1_17x12,8,4b20,16,-4b4,4,0b1.json 1, 17
../lattice_files/pyro_1_2_12x-20,-20,-16b-4,4,0b8,4,4b1.json 22, 24
../lattice_files/pyro_1_1_15x4,12,8b-24,4,-20b-4,0,-4b1.json 1, 15
../lattice_files/pyro_1_1_20x-16,-4,-4b-60,-28,-32b-8,-4,-4b1.json 3, 20
../lattice_files/pyro_1_1_16x8,-4,4b-4,8,-12b0,4,-4b1.json 1, 16
../lattice_files/pyro_1_1_17x-4,-12,0b12,20,-8b-4,-8,4b1.json 1, 17
../lattice_files/pyro_1_2_12x-20,12,-16b4,-4,0b4,0,4b1.json 2, 24
../lattice_files/pyro_1_1_16x-12,-8,-12b-20,-24,4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_17x8,12,12b8,28,20b-4,-12,-8b1.json 1, 17
../lattice_files/pyro_1_1_14x-8,4,-4b20,8,12b8,4,4b1.json 1, 14
../lattice_files/pyro_1_1_15x12,8,4b-20,-44,-24b4,8,4b1.json 2, 15
../lattice_files/pyro_1_1_16x-4,-8,-12b8,-12,-20b-4,4,8b1.json 2, 16
../lattice_files/pyro_1_1_14x-4,0,12b-8,-12,-4b4,4,0b1.json 1, 14
../lattice_files/pyro_1_1_20x-4,-12,0b-4,8,12b0,4,4b1.json 1, 20
../lattice_files/pyro_1_4_4x-12,0,-4b4,0,4b4,4,0b1.json 1, 16
../lattice_files/pyro_1_2_12x4,-16,4b-4,0,4b0,4,-4b1.json 15, 24
../lattice_files/pyro_1_1_15x-4,8,4b4,-16,-20b0,4,4b1.json 1, 15
../lattice_files/pyro_1_1_15x4,-4,-8b12,4,16b-4,0,-4b1.json 1, 15
../lattice_files/pyro_1_1_20x0,4,-12b4,32,-28b0,4,-4b1.json 1, 20
../lattice_files/pyro_1_1_16x-8,-4,-12b-28,-8,-20b12,4,8b1.json 1, 16
../lattice_files/pyro_1_1_15x8,20,4b-12,-32,-20b4,12,8b1.json 6, 15
../lattice_files/pyro_1_1_15x-4,12,-8b-8,-20,12b4,8,-4b1.json 3, 15
../lattice_files/pyro_1_1_15x-4,4,-8b8,12,20b4,4,8b1.json 1, 15
../lattice_files/pyro_1_1_14x0,4,12b-4,-20,-16b0,4,4b1.json 2, 14
../lattice_files/pyro_1_1_12x-4,4,-8b20,4,24b-4,0,-4b1.json 1, 12
../lattice_files/pyro_1_1_15x4,8,12b4,24,20b0,-4,-4b1.json 1, 15
../lattice_files/pyro_1_2_10x16,4,12b8,-4,4b-4,0,-4b1.json 1, 20
../lattice_files/pyro_1_2_12x12,16,4b16,12,4b4,4,0b1.json 3, 24
../lattice_files/pyro_1_1_20x-12,0,-4b-4,-12,8b0,4,-4b1.json 3, 20
../lattice_files/pyro_1_1_18x4,4,-8b-8,12,-20b4,-4,8b1.json 1, 18
../lattice_files/pyro_1_1_13x4,-8,-4b8,-4,-12b4,0,-4b1.json 2, 13
../lattice_files/pyro_1_1_20x4,-12,0b-28,32,4b4,-4,0b1.json 2, 20
../lattice_files/pyro_1_1_16x8,4,12b16,-4,20b4,0,4b1.json 2, 16
../lattice_files/pyro_1_2_12x0,20,4b8,4,4b-4,-8,-4b1.json 22, 24
../lattice_files/pyro_1_1_20x4,-4,8b-24,4,-20b-4,0,-4b1.json 1, 20
../lattice_files/pyro_1_1_16x-4,0,-12b20,-4,24b-4,0,-4b1.json 2, 16
../lattice_files/pyro_1_1_17x-4,8,-4b16,-12,28b-4,4,-8b1.json 2, 17
../lattice_files/pyro_1_1_14x4,4,-8b20,16,4b4,4,0b1.json 1, 14
../lattice_files/pyro_1_1_15x-12,-8,-4b20,24,4b4,4,0b1.json 2, 15
../lattice_files/pyro_1_1_24x-16,-12,-12b68,56,12b-24,-20,-4b1.json 1, 24
../lattice_files/pyro_1_1_14x4,-4,8b-44,8,-36b20,-4,16b1.json 1, 14
../lattice_files/pyro_1_2_12x-16,-20,-20b32,32,24b-12,-12,-8b1.json 4, 24
../lattice_files/pyro_1_1_13x0,12,4b-12,-28,-16b-4,-8,-4b1.json 3, 13
../lattice_files/pyro_1_3_6x4,8,-4b0,4,4b4,4,0b1.json 1, 18
../lattice_files/pyro_1_1_20x-4,8,-4b-20,-36,16b4,8,-4b1.json 1, 20
../lattice_files/pyro_1_1_15x-4,-16,4b-8,12,-20b4,-4,8b1.json 5, 15
../lattice_files/pyro_1_1_17x12,4,0b40,28,12b12,8,4b1.json 2, 17
../lattice_files/pyro_1_4_4x0,4,12b0,-4,-4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_16x-12,-8,-12b-24,-4,-20b-4,0,-4b1.json 1, 16
../lattice_files/pyro_1_1_13x12,4,8b12,-8,4b4,-4,0b1.json 2, 13
../lattice_files/pyro_1_1_16x4,12,0b16,12,4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_13x12,4,0b32,20,12b-12,-8,-4b1.json 1, 13
../lattice_files/pyro_1_1_20x-4,8,-4b20,12,8b-8,-4,-4b1.json 3, 20
../lattice_files/pyro_1_2_12x-4,0,-20b4,8,4b0,-4,4b1.json 13, 24
../lattice_files/pyro_1_2_12x-4,0,12b-4,-8,-4b-4,-4,0b1.json 3, 24
../lattice_files/pyro_1_2_10x4,-12,-8b-4,-16,-12b0,4,4b1.json 1, 20
../lattice_files/pyro_1_1_15x-4,-12,-8b12,-20,-8b-4,8,4b1.json 4, 15
../lattice_files/pyro_1_1_16x4,-4,-8b-12,-4,-16b-4,0,-4b1.json 2, 16
../lattice_files/pyro_1_1_11x8,-4,-4b12,-4,-16b4,0,-4b1.json 1, 11
../lattice_files/pyro_1_1_16x12,12,8b-8,-12,4b-4,-4,0b1.json 3, 16
../lattice_files/pyro_1_1_16x-12,0,-4b24,20,4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_1_20x12,0,-4b-20,-4,16b4,0,-4b1.json 2, 20
../lattice_files/pyro_1_1_14x-12,-12,-8b28,24,4b4,4,0b1.json 2, 14
../lattice_files/pyro_1_1_13x4,-8,-4b8,20,12b-4,-8,-4b1.json 1, 13
../lattice_files/pyro_1_1_15x8,12,4b-8,-20,12b4,8,-4b1.json 9, 15
../lattice_files/pyro_1_1_18x12,16,12b32,36,4b4,4,0b1.json 2, 18
../lattice_files/pyro_1_2_10x-4,8,-4b8,-4,12b-4,0,-4b1.json 1, 20
../lattice_files/pyro_1_2_10x0,-4,12b-4,-12,8b0,4,-4b1.json 1, 20
../lattice_files/pyro_1_1_16x-12,-4,-16b-28,-4,-24b4,0,4b1.json 1, 16
../lattice_files/pyro_1_1_21x-4,8,12b24,28,52b-4,-4,-8b1.json 1, 21
../lattice_files/pyro_1_1_15x-16,-12,-20b12,-20,-8b-4,8,4b1.json 6, 15
../lattice_files/pyro_1_2_12x20,20,16b-24,-32,-32b8,12,12b1.json 9, 24
../lattice_files/pyro_1_2_10x24,20,20b-4,-4,-8b4,4,0b1.json 1, 20
../lattice_files/pyro_1_2_12x0,4,20b-8,-4,-4b4,0,-4b1.json 27, 24
../lattice_files/pyro_1_1_21x0,-16,8b16,28,-12b-4,-8,4b1.json 1, 21
../lattice_files/pyro_1_3_6x4,-16,-4b0,4,4b-4,0,-4b1.json 1, 18
../lattice_files/pyro_1_1_15x8,4,12b32,12,20b-12,-4,-8b1.json 5, 15
../lattice_files/pyro_1_1_16x-8,-12,-4b-4,-12,8b0,4,-4b1.json 2, 16
../lattice_files/pyro_1_1_13x-4,-12,0b-16,-20,4b-4,-4,0b1.json 1, 13
../lattice_files/pyro_1_1_21x-12,-4,-8b-28,12,-16b8,-4,4b1.json 1, 21
../lattice_files/pyro_1_1_17x12,4,16b-4,8,-12b0,-4,4b1.json 1, 17
../lattice_files/pyro_1_1_16x-8,-12,-12b-4,-28,-24b0,4,4b1.json 1, 16
../lattice_files/pyro_1_1_16x-4,-12,-16b-4,20,24b0,4,4b1.json 1, 16
../lattice_files/pyro_1_4_4x4,12,0b-4,-4,0b4,0,4b1.json 5, 16
../lattice_files/pyro_1_1_18x-16,-12,-20b-28,16,-28b12,-8,12b1.json 1, 18
../lattice_files/pyro_1_1_16x8,-4,4b-24,-4,-20b-4,0,-4b1.json 1, 16
../lattice_files/pyro_1_1_14x4,0,12b4,-12,16b0,4,-4b1.json 3, 14
../lattice_files/pyro_1_1_18x-8,-8,8b20,16,4b-4,-4,0b1.json 1, 18
../lattice_files/pyro_1_1_17x-8,-12,4b12,20,8b4,8,4b1.json 1, 17
../lattice_files/pyro_1_1_16x-12,0,-4b-20,-24,4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_15x-4,8,4b12,32,20b-4,-12,-8b1.json 4, 15
../lattice_files/pyro_1_1_15x4,8,12b12,-8,-20b-4,4,8b1.json 5, 15
../lattice_files/pyro_1_1_15x12,4,8b-20,-4,-24b-4,0,-4b1.json 2, 15
../lattice_files/pyro_1_1_10x-8,0,0b20,12,8b-8,-4,-4b1.json 1, 10
../lattice_files/pyro_1_1_15x20,8,4b8,-12,20b-4,4,-8b1.json 8, 15
../lattice_files/pyro_1_1_21x4,-4,8b4,-12,-8b0,4,4b1.json 2, 21
../lattice_files/pyro_1_1_18x0,-4,-12b12,-16,-28b-4,4,8b1.json 1, 18
../lattice_files/pyro_1_1_14x-4,8,-4b20,4,16b-4,0,-4b1.json 2, 14
../lattice_files/pyro_1_1_15x12,4,8b20,-12,8b-8,4,-4b1.json 5, 15
../lattice_files/pyro_1_1_14x-4,-12,0b4,-8,12b0,-4,4b1.json 1, 14
../lattice_files/pyro_1_1_18x-4,0,12b-32,-28,4b4,4,0b1.json 2, 18
../lattice_files/pyro_1_1_15x12,4,8b-20,12,-8b8,-4,4b1.json 3, 15
../lattice_files/pyro_1_1_12x-12,-4,0b4,-4,8b4,0,4b1.json 1, 12
../lattice_files/pyro_1_1_24x-16,-4,-4b-4,8,-12b0,4,-4b1.json 1, 24
../lattice_files/pyro_1_1_13x-8,4,4b-4,16,20b0,4,4b1.json 3, 13
../lattice_files/pyro_1_3_6x16,4,-4b-4,-4,0b0,4,4b1.json 2, 18
../lattice_files/pyro_1_1_12x-12,-4,-8b-20,4,-16b4,0,4b1.json 4, 12
../lattice_files/pyro_1_1_21x-4,-16,-12b4,-24,-20b0,-4,-4b1.json 1, 21
../lattice_files/pyro_1_1_15x12,12,8b28,32,4b-4,-4,0b1.json 1, 15
../lattice_files/pyro_1_1_17x12,16,4b-24,-28,4b4,4,0b1.json 2, 17
../lattice_files/pyro_1_1_20x-4,0,-12b20,4,16b4,0,4b1.json 1, 20
../lattice_files/pyro_1_1_20x12,8,4b8,-4,-12b4,0,-4b1.json 1, 20
../lattice_files/pyro_1_2_12x16,12,12b0,4,-4b-4,-4,0b1.json 2, 24
../lattice_files/pyro_1_4_4x4,0,12b-4,0,-4b-4,-4,0b1.json 2, 16
../lattice_files/pyro_1_1_20x12,12,16b32,28,60b4,4,8b1.json 4, 20
../lattice_files/pyro_1_2_10x4,16,12b4,-8,-4b0,-4,-4b1.json 1, 20
../lattice_files/pyro_1_1_12x4,-8,-4b-4,16,20b0,-4,-4b1.json 2, 12
../lattice_files/pyro_1_1_20x0,-12,-4b12,8,-4b4,4,0b1.json 1, 20
../lattice_files/pyro_1_1_18x-12,0,-4b-36,-4,-32b4,0,4b1.json 2, 18
../lattice_files/pyro_1_1_21x16,12,4b28,16,-12b-8,-4,4b1.json 1, 21
../lattice_files/pyro_1_1_15x-4,4,8b-24,20,-4b4,-4,0b1.json 4, 15
../lattice_files/pyro_1_1_22x16,8,16b12,-4,16b4,0,4b1.json 1, 22
../lattice_files/pyro_1_1_15x4,-4,-8b24,20,44b-4,-4,-8b1.json 10, 15
../lattice_files/pyro_1_1_21x-8,4,-4b-16,12,-28b4,-4,8b1.json 2, 21
../lattice_files/pyro_1_1_17x-4,4,8b12,8,20b4,4,8b1.json 2, 17
../lattice_files/pyro_1_1_15x-12,-4,-8b-20,-12,-32b8,4,12b1.json 3, 15
../lattice_files/pyro_1_1_17x-4,-12,-8b-4,-20,-24b0,-4,-4b1.json 1, 17
../lattice_files/pyro_1_1_16x0,12,4b-20,-24,-4b4,4,0b1.json 2, 16
../lattice_files/pyro_1_2_12x12,0,-4b4,8,4b4,4,0b1.json 4, 24
../lattice_files/pyro_1_1_12x-12,-8,-4b20,16,-4b-4,-4,0b1.json 2, 12
../lattice_files/pyro_1_1_17x8,4,12b-24,-4,-20b4,0,4b1.json 1, 17
../lattice_files/pyro_1_4_4x12,0,4b-4,0,-4b4,4,0b1.json 1, 16
../lattice_files/pyro_1_2_10x12,4,16b4,-4,8b4,0,4b1.json 1, 20
../lattice_files/pyro_1_1_15x8,-4,4b-8,12,-20b4,-4,8b1.json 7, 15
../lattice_files/pyro_1_2_12x-16,-12,20b0,4,-4b4,0,-4b1.json 17, 24
../lattice_files/pyro_1_1_21x-4,-12,-16b24,20,-4b4,4,0b1.json 1, 21
../lattice_files/pyro_1_2_12x16,-4,-4b0,4,-4b-4,0,4b1.json 13, 24
../lattice_files/pyro_1_1_15x-8,-4,-20b12,20,32b-4,-8,-12b1.json 8, 15
../lattice_files/pyro_1_1_18x20,4,0b28,0,44b-12,0,-20b1.json 1, 18
../lattice_files/pyro_1_1_18x0,-12,-4b-44,-36,8b20,16,-4b1.json 1, 18
../lattice_files/pyro_1_1_20x0,4,12b12,20,8b-4,-8,-4b1.json 3, 20
../lattice_files/pyro_1_1_18x-8,-4,4b12,20,-8b-4,-8,4b1.json 1, 18
../lattice_files/pyro_1_1_15x-8,4,4b-8,12,20b4,-4,-8b1.json 1, 15
../lattice_files/pyro_1_1_15x8,4,-4b-20,4,-24b-4,0,-4b1.json 2, 15
../lattice_files/pyro_1_1_15x8,12,4b4,-20,24b0,4,-4b1.json 6, 15
../lattice_files/pyro_1_1_16x8,4,-4b-16,-4,-12b-4,0,-4b1.json 1, 16
../lattice_files/pyro_1_1_17x4,12,16b-8,-20,-12b4,8,4b1.json 2, 17
../lattice_files/pyro_1_1_13x8,4,12b24,4,20b-4,0,-4b1.json 2, 13
../lattice_files/pyro_1_1_17x-4,-8,-12b-4,-24,-20b0,4,4b1.json 2, 17
../lattice_files/pyro_1_1_14x8,12,4b-20,-12,-8b8,4,4b1.json 2, 14
../lattice_files/pyro_1_1_17x-12,-4,-8b-20,4,-16b-4,0,-4b1.json 1, 17
../lattice_files/pyro_1_1_20x0,-12,-4b-4,12,16b0,-4,-4b1.json 2, 20
../lattice_files/pyro_1_1_15x-8,-12,-4b-20,-8,-12b8,4,4b1.json 1, 15
../lattice_files/pyro_1_2_12x12,12,16b4,-4,0b0,-4,-4b1.json 2, 24
../lattice_files/pyro_1_1_11x8,4,12b-20,-8,-12b-8,-4,-4b1.json 2, 11
../lattice_files/pyro_1_1_16x-12,0,4b-16,-12,4b4,4,0b1.json 1, 16
